(0.0, 0.0, 160.90648884306987)	(0.0, 0.0, -282.96541625319304)
(0.0, 0.0, -805.814559982379)	(0.0, 0.0, -123.99085387611348)
(0.0, 0.0, -534.1713957166945)	(0.0, 0.0, 364.3793594725342)
(0.0, 0.0, -481.4015100323586)	(0.0, 0.0, -411.13858617641057)
(0.0, 0.0, 509.2872734784884)	(0.0, 0.0, -179.82651116601664)
(0.0, 0.0, 397.4804197036007)	(0.0, 0.0, 266.11038782266667)
(0.0, 0.0, -306.0763933580268)	(0.0, 0.0, 28.074037961969562)
(0.0, 0.0, 360.8727550777339)	(0.0, 0.0, 580.405702948287)
(0.0, 0.0, -745.5243203568464)	(0.0, 0.0, 56.60970188439358)
(0.0, 0.0, 322.80251951157766)	(0.0, 0.0, -574.1239622746598)
(0.0, 0.0, -167.70970688238418)	(0.0, 0.0, 520.7623524124365)
(0.0, 0.0, 496.1270591808581)	(0.0, 0.0, -183.78687065063423)
(0.0, 0.0, 354.82062324212416)	(0.0, 0.0, -554.3922655304992)
(0.0, 0.0, -681.8508009371049)	(0.0, 0.0, -615.2712426229831)
(0.0, 0.0, 513.6250972787379)	(0.0, 0.0, -41.56134698376933)
(0.0, 0.0, -297.9107824183606)	(0.0, 0.0, -268.8107983728473)
(0.0, 0.0, -388.7570661371091)	(0.0, 0.0, -185.94768492380277)
(0.0, 0.0, 149.8680181736404)	(0.0, 0.0, 587.5779448106163)
(0.0, 0.0, 217.49574524636785)	(0.0, 0.0, -1119.3281625381624)
(0.0, 0.0, -64.30531600229632)	(0.0, 0.0, -504.7100733235445)
(0.0, 0.0, 869.0058015172575)	(0.0, 0.0, 430.9273402366364)
(0.0, 0.0, 28.007442215282104)	(0.0, 0.0, -162.2946709854186)
(0.0, 0.0, -161.48526494282024)	(0.0, 0.0, 383.6559863856047)
(0.0, 0.0, -184.20425529798445)	(0.0, 0.0, 42.96297005029942)
(0.0, 0.0, 1127.6610983540454)	(0.0, 0.0, -42.559816082495914)
(0.0, 0.0, 338.36808567577367)	(0.0, 0.0, -127.3694184779011)
(0.0, 0.0, -126.47885836475292)	(0.0, 0.0, 282.72311173815814)
(0.0, 0.0, 666.326133317617)	(0.0, 0.0, 242.29161477702408)
(0.0, 0.0, 288.94466258892527)	(0.0, 0.0, 259.38010783120234)
(0.0, 0.0, -222.20146363277024)	(0.0, 0.0, 202.79147581959583)
(0.0, 0.0, 548.4505196182023)	(0.0, 0.0, -181.53370367509962)
(0.0, 0.0, 529.8507806028633)	(0.0, 0.0, -511.2108968912114)
(0.0, 0.0, -42.240284839567344)	(0.0, 0.0, 191.40935513253868)
(0.0, 0.0, -232.33557558969034)	(0.0, 0.0, -746.5151520018943)
(0.0, 0.0, 29.99958538193291)	(0.0, 0.0, -439.505680236186)
(0.0, 0.0, 885.5902105497688)	(0.0, 0.0, -692.3157904081917)
(0.0, 0.0, 1230.72693803772)	(0.0, 0.0, -17.51328549179511)
(0.0, 0.0, 1039.8163414350686)	(0.0, 0.0, -57.550273737515205)
(0.0, 0.0, -290.496465608834)	(0.0, 0.0, 599.903857235772)
(0.0, 0.0, 733.3588922712397)	(0.0, 0.0, -950.3293103832177)
(0.0, 0.0, 457.1528531998979)	(0.0, 0.0, 326.9219481417528)
(0.0, 0.0, -384.9578253124651)	(0.0, 0.0, 154.73099525997102)
(0.0, 0.0, -198.0265292834488)	(0.0, 0.0, 761.5548949599599)
(0.0, 0.0, 2.2097359446151463)	(0.0, 0.0, -630.5977972783885)
(0.0, 0.0, -459.525021685736)	(0.0, 0.0, -445.4602245744471)
(0.0, 0.0, -139.78996570849614)	(0.0, 0.0, -938.887829645434)
(0.0, 0.0, -99.19764644469342)	(0.0, 0.0, -245.0109912973599)
(0.0, 0.0, 572.6763497032518)	(0.0, 0.0, -648.187499891191)
(0.0, 0.0, -253.8761233127347)	(0.0, 0.0, -463.96017900928035)
(0.0, 0.0, 635.4088290520142)	(0.0, 0.0, 391.86308476445606)
(0.0, 0.0, 416.1223120396902)	(0.0, 0.0, -40.22317119337367)
(0.0, 0.0, 262.5382276370461)	(0.0, 0.0, -813.4835053110742)
(0.0, 0.0, 316.50508561582103)	(0.0, 0.0, 122.5099884439796)
(0.0, 0.0, -82.15799440743123)	(0.0, 0.0, 181.75003876588255)
(0.0, 0.0, 78.95000265338403)	(0.0, 0.0, -757.1624253389363)
(0.0, 0.0, -221.6633737123794)	(0.0, 0.0, -85.37264661102735)
(0.0, 0.0, -612.6386928429159)	(0.0, 0.0, 450.56356199376006)
(0.0, 0.0, 125.77061949780666)	(0.0, 0.0, 30.61017416413383)
(0.0, 0.0, 332.6109487258843)	(0.0, 0.0, -178.81127559087875)
(0.0, 0.0, 419.2607400704844)	(0.0, 0.0, -141.27192297456892)
(0.0, 0.0, 361.53500640048117)	(0.0, 0.0, 430.0484204776291)
(0.0, 0.0, 329.70077636479755)	(0.0, 0.0, -1280.2886411528832)
(0.0, 0.0, -281.7923489422712)	(0.0, 0.0, 145.135245112246)
(0.0, 0.0, 952.7166139851458)	(0.0, 0.0, 256.26627287306167)
(0.0, 0.0, 336.3619387210036)	(0.0, 0.0, 395.81533256705876)
(0.0, 0.0, 456.5553575541473)	(0.0, 0.0, 412.491445528577)
(0.0, 0.0, 188.92486996699685)	(0.0, 0.0, 90.36593311041946)
(0.0, 0.0, 5.722577440567573)	(0.0, 0.0, -1.7439406905822983)
(0.0, 0.0, 285.42419829440274)	(0.0, 0.0, 14.522022061438498)
(0.0, 0.0, 84.35267155590641)	(0.0, 0.0, 420.65227205324476)
(0.0, 0.0, -1404.6753566734458)	(0.0, 0.0, 32.37226778143468)
(0.0, 0.0, -85.74880863882485)	(0.0, 0.0, -285.6822458946477)
(0.0, 0.0, -653.5424443318825)	(0.0, 0.0, -885.4745872162943)
(0.0, 0.0, -293.07107556607303)	(0.0, 0.0, 76.8948203510917)
(0.0, 0.0, 259.3915069268105)	(0.0, 0.0, -488.0887205502323)
(0.0, 0.0, -157.36821272076688)	(0.0, 0.0, -946.7584510615236)
(0.0, 0.0, 64.92685454252185)	(0.0, 0.0, -428.78851893608487)
(0.0, 0.0, 0.4294177411031904)	(0.0, 0.0, 758.1823388239605)
(0.0, 0.0, 339.973230908073)	(0.0, 0.0, -365.97657086434606)
(0.0, 0.0, 292.6158874193293)	(0.0, 0.0, 82.01334334022044)
(0.0, 0.0, -6.21368987058544)	(0.0, 0.0, 96.62482631161637)
(0.0, 0.0, 625.6633384930867)	(0.0, 0.0, 206.8530681881755)
(0.0, 0.0, -376.98468930525036)	(0.0, 0.0, 198.14528352899646)
(0.0, 0.0, -13.709556863946158)	(0.0, 0.0, -593.6765213449174)
(0.0, 0.0, 374.93115112189616)	(0.0, 0.0, -327.717171403952)
(0.0, 0.0, 537.3689486633912)	(0.0, 0.0, -617.284952898714)
(0.0, 0.0, 4.470863460625984)	(0.0, 0.0, -264.13154251843514)
(0.0, 0.0, -123.27660268579025)	(0.0, 0.0, -79.93063213754154)
(0.0, 0.0, 407.5274177305769)	(0.0, 0.0, -153.9483685193183)
(0.0, 0.0, -489.9849797475235)	(0.0, 0.0, -484.0289635166114)
(0.0, 0.0, -475.263741652634)	(0.0, 0.0, 246.63531178009916)
(0.0, 0.0, -843.5651594784675)	(0.0, 0.0, 91.17325731299496)
(0.0, 0.0, -499.69617401938996)	(0.0, 0.0, -900.6680632555314)
(0.0, 0.0, 270.0304871766652)	(0.0, 0.0, -629.4897037421034)
(0.0, 0.0, 549.2884702766551)	(0.0, 0.0, -723.485578636456)
(0.0, 0.0, 1003.8626501195754)	(0.0, 0.0, -571.8714517077846)
(0.0, 0.0, 265.20232828756934)	(0.0, 0.0, 328.5856620688252)
(0.0, 0.0, 39.35737517891887)	(0.0, 0.0, 214.95116489480966)
(0.0, 0.0, 367.44594675464907)	(0.0, 0.0, -577.6407624459407)
(0.0, 0.0, -139.88545000465226)	(0.0, 0.0, -242.65227420847995)
(0.0, 0.0, -971.2269505830512)	(0.0, 0.0, 47.927701028071255)
(0.0, 0.0, 304.26099392941967)	(0.0, 0.0, -713.1102057184639)
(0.0, 0.0, -318.07317294060897)	(0.0, 0.0, 370.99168780698074)
(0.0, 0.0, -212.8577555812638)	(0.0, 0.0, 168.50675330302158)
(0.0, 0.0, 483.03598624871836)	(0.0, 0.0, 219.0202994029066)
(0.0, 0.0, 297.41238447175846)	(0.0, 0.0, -228.45053465620595)
(0.0, 0.0, -507.33634527664026)	(0.0, 0.0, -424.37330394812807)
(0.0, 0.0, -39.558097057042076)	(0.0, 0.0, -299.60103958242047)
(0.0, 0.0, 91.88350967630855)	(0.0, 0.0, -71.24093214331778)
(0.0, 0.0, -626.4591033810088)	(0.0, 0.0, 657.4925862171921)
(0.0, 0.0, -525.6690541853841)	(0.0, 0.0, 272.28335122523595)
(0.0, 0.0, 50.00190659139392)	(0.0, 0.0, 702.0322409089587)
(0.0, 0.0, 351.76084881737626)	(0.0, 0.0, -38.365203645616454)
(0.0, 0.0, -370.4066003470946)	(0.0, 0.0, 76.66772924997592)
(0.0, 0.0, -329.6394402557505)	(0.0, 0.0, 221.8811192189253)
(0.0, 0.0, 132.73097582645036)	(0.0, 0.0, 103.23576233298468)
(0.0, 0.0, 214.63309458147472)	(0.0, 0.0, -706.5162465515866)
(0.0, 0.0, 92.85531619981597)	(0.0, 0.0, 235.54697522958676)
(0.0, 0.0, -112.06954315108406)	(0.0, 0.0, 620.4833696280313)
(0.0, 0.0, 217.90992929862415)	(0.0, 0.0, -416.48689094085665)
(0.0, 0.0, -1218.1848289724392)	(0.0, 0.0, 97.3125610724204)
(0.0, 0.0, 327.95618510472445)	(0.0, 0.0, -120.6977454612733)
(0.0, 0.0, 38.1072828131142)	(0.0, 0.0, 32.80264902623884)
(0.0, 0.0, 786.8510329706571)	(0.0, 0.0, -369.65009660758153)
(0.0, 0.0, -357.6518508896102)	(0.0, 0.0, -532.4725499891478)
(0.0, 0.0, -107.92326505110363)	(0.0, 0.0, -104.1296718778814)
(0.0, 0.0, 389.9618561991087)	(0.0, 0.0, 13.06958309068294)
(0.0, 0.0, -491.23926839236213)	(0.0, 0.0, 187.6135272183893)
(0.0, 0.0, -49.70291577649132)	(0.0, 0.0, -189.54658549474433)
(0.0, 0.0, -108.35909038569953)	(0.0, 0.0, -563.9765954576123)
(0.0, 0.0, 59.86004896074972)	(0.0, 0.0, -248.19398665582392)
(0.0, 0.0, -147.27171611361723)	(0.0, 0.0, -1021.2536175223913)
(0.0, 0.0, 701.5253624214863)	(0.0, 0.0, -188.2835911439554)
(0.0, 0.0, 358.33630305970377)	(0.0, 0.0, -129.3508074749732)
(0.0, 0.0, 270.1053935597868)	(0.0, 0.0, -623.022947115873)
(0.0, 0.0, 346.9067163274116)	(0.0, 0.0, -82.17928152513791)
(0.0, 0.0, -306.04030865833994)	(0.0, 0.0, -21.63806152935784)
(0.0, 0.0, 1055.220151818045)	(0.0, 0.0, -446.94151176836067)
(0.0, 0.0, -401.5934584842673)	(0.0, 0.0, -14.8013136598478)
(0.0, 0.0, -100.92572768888091)	(0.0, 0.0, 1140.973344928789)
(0.0, 0.0, 49.81824343296846)	(0.0, 0.0, -142.06938615144526)
(0.0, 0.0, 632.9547005869999)	(0.0, 0.0, -158.97748579556264)
(0.0, 0.0, -455.36256914662255)	(0.0, 0.0, 786.2807103332584)
(0.0, 0.0, 945.3263358036583)	(0.0, 0.0, 172.15091435867663)
(0.0, 0.0, 203.99047837119522)	(0.0, 0.0, -967.0731115096656)
(0.0, 0.0, 371.07455574380236)	(0.0, 0.0, -597.2386087557152)
(0.0, 0.0, -492.80827856528)	(0.0, 0.0, 85.13784166086543)
(0.0, 0.0, -256.1365603491938)	(0.0, 0.0, -529.6029410616732)
(0.0, 0.0, -217.69271395290485)	(0.0, 0.0, -10.192553365103956)
(0.0, 0.0, -235.05874288529003)	(0.0, 0.0, 231.97776586944968)
(0.0, 0.0, 548.3694158743874)	(0.0, 0.0, -504.66291251601103)
(0.0, 0.0, -545.7250856977826)	(0.0, 0.0, -646.4334633237845)
(0.0, 0.0, -331.27069276138417)	(0.0, 0.0, -640.521608289853)
(0.0, 0.0, -58.51378945441652)	(0.0, 0.0, 490.31534230474244)
(0.0, 0.0, -22.309109052502897)	(0.0, 0.0, -258.37600918173297)
(0.0, 0.0, 911.8200138835252)	(0.0, 0.0, -649.7638118071917)
(0.0, 0.0, -282.80977082046576)	(0.0, 0.0, -185.00210221967828)
(0.0, 0.0, -635.2458952005312)	(0.0, 0.0, 378.4132037865014)
(0.0, 0.0, -776.3520796270719)	(0.0, 0.0, -276.57833625504577)
(0.0, 0.0, 459.1705559679398)	(0.0, 0.0, -121.26066394034868)
(0.0, 0.0, -34.921789860598516)	(0.0, 0.0, -926.9990051483896)
(0.0, 0.0, 438.6220375043943)	(0.0, 0.0, 666.7470197841485)
(0.0, 0.0, 1336.0572424578459)	(0.0, 0.0, 6.446005440024298)
(0.0, 0.0, 327.6856064476456)	(0.0, 0.0, -252.95205369661466)
(0.0, 0.0, 327.49154699538514)	(0.0, 0.0, -378.2103803669622)
(0.0, 0.0, 255.90298242468177)	(0.0, 0.0, -333.39459530987875)
(0.0, 0.0, -15.621661038001223)	(0.0, 0.0, 190.1058196809991)
(0.0, 0.0, 208.80069414437114)	(0.0, 0.0, -610.5593377134961)
(0.0, 0.0, 893.760346959714)	(0.0, 0.0, 419.7511268412996)
(0.0, 0.0, -34.150705224993715)	(0.0, 0.0, -869.3828021305834)
(0.0, 0.0, 229.5124072182125)	(0.0, 0.0, -723.1288189064089)
(0.0, 0.0, -364.7507780309242)	(0.0, 0.0, 120.98112831197396)
(0.0, 0.0, 205.23854923079296)	(0.0, 0.0, 90.10830743128221)
(0.0, 0.0, -792.4074198661847)	(0.0, 0.0, 97.35277009442838)
(0.0, 0.0, 143.9118943358871)	(0.0, 0.0, 415.8060972623359)
(0.0, 0.0, -144.57024471555056)	(0.0, 0.0, 32.69482494828369)
(0.0, 0.0, -247.0111318748937)	(0.0, 0.0, 522.3514199386263)
(0.0, 0.0, 704.146095522337)	(0.0, 0.0, -836.6671580986413)
(0.0, 0.0, 73.8902555306478)	(0.0, 0.0, -575.4853549474215)
(0.0, 0.0, 299.2319805712649)	(0.0, 0.0, -148.16372403127397)
(0.0, 0.0, 341.5819825647575)	(0.0, 0.0, 536.3654719796058)
(0.0, 0.0, -28.7314420020722)	(0.0, 0.0, -557.8154104679105)
(0.0, 0.0, -349.70785901304197)	(0.0, 0.0, 29.349878692459676)
(0.0, 0.0, -44.35642797552982)	(0.0, 0.0, -275.60758762821786)
(0.0, 0.0, -419.3003452801476)	(0.0, 0.0, -405.2831894850599)
(0.0, 0.0, -597.1325367846969)	(0.0, 0.0, 44.21581290480926)
(0.0, 0.0, 292.903997955207)	(0.0, 0.0, 509.0549386820234)
(0.0, 0.0, 745.1209104330306)	(0.0, 0.0, 233.57193713947035)
(0.0, 0.0, 375.93118668416116)	(0.0, 0.0, -238.9233676459996)
(0.0, 0.0, -24.017396527862303)	(0.0, 0.0, 152.5310365639758)
(0.0, 0.0, -135.72995376048064)	(0.0, 0.0, -381.83594036042626)
(0.0, 0.0, 861.6863402071382)	(0.0, 0.0, 116.69539552370296)
(0.0, 0.0, 573.8496728248327)	(0.0, 0.0, -80.96522569988552)
(0.0, 0.0, -87.55960254808802)	(0.0, 0.0, -457.1720061332722)
(0.0, 0.0, 481.14312119429894)	(0.0, 0.0, 78.26919509188286)
(0.0, 0.0, 389.17879210153126)	(0.0, 0.0, -576.0199374585244)
(0.0, 0.0, 36.371129682653745)	(0.0, 0.0, -653.6168375776396)
(0.0, 0.0, 175.48649439944052)	(0.0, 0.0, 330.38047942224694)
(0.0, 0.0, 54.46022396612472)	(0.0, 0.0, -384.817523588796)
(0.0, 0.0, -37.84001502463675)	(0.0, 0.0, 39.40485661150579)
(0.0, 0.0, -548.6238098007003)	(0.0, 0.0, -1022.2712639259978)
(0.0, 0.0, 465.2475218196228)	(0.0, 0.0, -251.84255274147083)
(0.0, 0.0, -280.7797641837304)	(0.0, 0.0, 66.48047544314997)
(0.0, 0.0, 531.9577375511577)	(0.0, 0.0, 124.71245820141817)
(0.0, 0.0, 300.2603190211498)	(0.0, 0.0, -68.13544028189112)
(0.0, 0.0, 0.3017868314319193)	(0.0, 0.0, 85.17894981065646)
(0.0, 0.0, -197.73046638972622)	(0.0, 0.0, 1177.4009821292955)
(0.0, 0.0, 214.7257137399547)	(0.0, 0.0, 100.14778195647979)
(0.0, 0.0, 395.66073689353317)	(0.0, 0.0, 131.4892995818333)
(0.0, 0.0, -248.54544383800814)	(0.0, 0.0, -442.4073983967072)
(0.0, 0.0, 379.61404450289666)	(0.0, 0.0, 322.64609956314587)
(0.0, 0.0, 885.2453432372062)	(0.0, 0.0, 494.6137816015412)
(0.0, 0.0, 109.0745541285589)	(0.0, 0.0, 276.16207318935943)
(0.0, 0.0, -258.0152168903174)	(0.0, 0.0, 316.790779668967)
(0.0, 0.0, -330.0725131753524)	(0.0, 0.0, -435.4270562676683)
(0.0, 0.0, -3.5342949262411)	(0.0, 0.0, 69.0497329596605)
(0.0, 0.0, 482.2524528312383)	(0.0, 0.0, -676.1364194109831)
(0.0, 0.0, 177.4807288830154)	(0.0, 0.0, -164.52137290390888)
(0.0, 0.0, 313.6101368668971)	(0.0, 0.0, -147.53483403785208)
(0.0, 0.0, 131.5569661367656)	(0.0, 0.0, -199.97364481996638)
(0.0, 0.0, -285.96278842045655)	(0.0, 0.0, -198.7075502573711)
(0.0, 0.0, 690.4449932697204)	(0.0, 0.0, -712.7240487713283)
(0.0, 0.0, -774.4804123818384)	(0.0, 0.0, -117.80642586376096)
(0.0, 0.0, 513.033545274886)	(0.0, 0.0, 94.39739376440166)
(0.0, 0.0, -99.16101815149)	(0.0, 0.0, 399.3835051769767)
(0.0, 0.0, 117.10636727792686)	(0.0, 0.0, -92.14091345710514)
(0.0, 0.0, -773.2166896520978)	(0.0, 0.0, -643.8848452940657)
(0.0, 0.0, 226.9281282778037)	(0.0, 0.0, -18.73910717515152)
(0.0, 0.0, -58.10863695857022)	(0.0, 0.0, -723.9722623084459)
(0.0, 0.0, 363.53648511479366)	(0.0, 0.0, -838.7244338819849)
(0.0, 0.0, -370.39389431089177)	(0.0, 0.0, -122.46274992610677)
(0.0, 0.0, 455.9714176134273)	(0.0, 0.0, 160.70767844802003)
(0.0, 0.0, -297.6139216198265)	(0.0, 0.0, 654.6624890946829)
(0.0, 0.0, 98.82694387489414)	(0.0, 0.0, -466.6607941631367)
(0.0, 0.0, 169.10145666979253)	(0.0, 0.0, -494.9450003866331)
(0.0, 0.0, -354.9403737907216)	(0.0, 0.0, -220.47399763296391)
(0.0, 0.0, -788.0324667229432)	(0.0, 0.0, 260.4851591380898)
(0.0, 0.0, 673.1697944228197)	(0.0, 0.0, 254.66522877590236)
(0.0, 0.0, 354.2693806402)	(0.0, 0.0, -945.7617545484218)
(0.0, 0.0, -236.92224500381823)	(0.0, 0.0, 153.60903235764079)
(0.0, 0.0, 922.5836398412846)	(0.0, 0.0, -185.08500007927117)
(0.0, 0.0, 566.6958652116911)	(0.0, 0.0, 667.8415822041277)
(0.0, 0.0, 72.2579026888602)	(0.0, 0.0, -96.61916018757282)
(0.0, 0.0, 446.31187456863034)	(0.0, 0.0, 35.796210870633196)
(0.0, 0.0, -557.2472669810664)	(0.0, 0.0, -526.7860691640327)
(0.0, 0.0, -492.2671972556979)	(0.0, 0.0, -804.433551957254)
(0.0, 0.0, 304.232576753846)	(0.0, 0.0, 82.23521048744769)
(0.0, 0.0, 761.2510333583289)	(0.0, 0.0, 440.39335474951474)
(0.0, 0.0, 654.5329769005834)	(0.0, 0.0, 919.2782220142735)
(0.0, 0.0, -626.9272887535582)	(0.0, 0.0, -432.0958984747338)
(0.0, 0.0, -620.4932503469558)	(0.0, 0.0, 28.214329632726642)
(0.0, 0.0, 84.11199719693907)	(0.0, 0.0, 329.6957979091527)
(0.0, 0.0, 5.590314005226184)	(0.0, 0.0, 449.1481304442766)
(0.0, 0.0, 53.51192767008503)	(0.0, 0.0, -723.991589737663)
(0.0, 0.0, -117.52818545230939)	(0.0, 0.0, -9.382374724010791)
(0.0, 0.0, -22.00755148940014)	(0.0, 0.0, -627.3675263352686)
(0.0, 0.0, 245.15306034758905)	(0.0, 0.0, -290.995306462396)
(0.0, 0.0, -683.9688620865647)	(0.0, 0.0, -546.1718730922989)
(0.0, 0.0, 712.8916601546943)	(0.0, 0.0, 357.3789009499525)
(0.0, 0.0, -365.3626309959947)	(0.0, 0.0, -403.289116632146)
(0.0, 0.0, 245.0685643135715)	(0.0, 0.0, -156.08687641680658)
(0.0, 0.0, 531.2934234938582)	(0.0, 0.0, 196.98481584178452)
(0.0, 0.0, 343.59840549481794)	(0.0, 0.0, 491.4522382286238)
(0.0, 0.0, 517.6199290801815)	(0.0, 0.0, -610.0057190277793)
(0.0, 0.0, -404.82805392933096)	(0.0, 0.0, -180.9033439377021)
(0.0, 0.0, -496.22603507522354)	(0.0, 0.0, 169.24135363180088)
(0.0, 0.0, -239.93445167767734)	(0.0, 0.0, -132.57490133973062)
(0.0, 0.0, -211.68073227849732)	(0.0, 0.0, -490.04024796862785)
(0.0, 0.0, -864.9629160346192)	(0.0, 0.0, 231.00564624251356)
(0.0, 0.0, -801.0280294429699)	(0.0, 0.0, -343.43735898531895)
(0.0, 0.0, -234.2596041677115)	(0.0, 0.0, 133.69909934733752)
(0.0, 0.0, 407.9232712106269)	(0.0, 0.0, 109.45515041897832)
(0.0, 0.0, 314.93945308494597)	(0.0, 0.0, -749.647100130051)
(0.0, 0.0, 474.77001761780934)	(0.0, 0.0, 227.3611349325773)
(0.0, 0.0, 1179.145328215181)	(0.0, 0.0, 438.86621045055216)
(0.0, 0.0, 339.61661080274206)	(0.0, 0.0, -210.0659981589057)
(0.0, 0.0, -668.6735611464032)	(0.0, 0.0, 36.96042653706162)
(0.0, 0.0, 363.92770940965727)	(0.0, 0.0, -82.14289151224204)
(0.0, 0.0, -614.4041477897008)	(0.0, 0.0, -201.8721197116465)
(0.0, 0.0, 482.3127825298578)	(0.0, 0.0, -164.24975290707337)
(0.0, 0.0, 243.13000921136992)	(0.0, 0.0, 822.3486980082583)
(0.0, 0.0, 611.2187914338532)	(0.0, 0.0, -359.7900256153517)
(0.0, 0.0, 35.19400392450083)	(0.0, 0.0, 259.96929881321853)
(0.0, 0.0, 197.13946425616217)	(0.0, 0.0, -822.2297998547409)
(0.0, 0.0, -23.166258161270797)	(0.0, 0.0, 411.3356846271529)
(0.0, 0.0, 446.12507642136467)	(0.0, 0.0, 358.6988698720453)
(0.0, 0.0, -604.4031176193857)	(0.0, 0.0, 420.6247393841422)
(0.0, 0.0, 96.28093677476538)	(0.0, 0.0, -57.78154098568463)
(0.0, 0.0, -582.2157017389443)	(0.0, 0.0, -281.07289964443794)
(0.0, 0.0, 703.4820990047846)	(0.0, 0.0, 49.159477806831674)
(0.0, 0.0, 430.821658309863)	(0.0, 0.0, 558.2787663056417)
(0.0, 0.0, 432.6444285785763)	(0.0, 0.0, -797.7529438024413)
(0.0, 0.0, -74.08070527143268)	(0.0, 0.0, 404.61886497549114)
(0.0, 0.0, 121.21857774144361)	(0.0, 0.0, -194.7737906131752)
(0.0, 0.0, 721.0267313968186)	(0.0, 0.0, -120.89346238683856)
(0.0, 0.0, 705.2778883342083)	(0.0, 0.0, 762.0276305629527)
(0.0, 0.0, -18.258231992619667)	(0.0, 0.0, 585.2830891561242)
(0.0, 0.0, 353.19050269363754)	(0.0, 0.0, 80.76522223251949)
(0.0, 0.0, 533.2938597195704)	(0.0, 0.0, -332.15657278704134)
(0.0, 0.0, -411.5201129591503)	(0.0, 0.0, 682.7253678572438)
(0.0, 0.0, -572.1130103677684)	(0.0, 0.0, 200.99193102402373)
(0.0, 0.0, 158.27352312242365)	(0.0, 0.0, 95.06167464203457)
(0.0, 0.0, -351.19630840908445)	(0.0, 0.0, -225.79819836674983)
(0.0, 0.0, 534.056329743096)	(0.0, 0.0, -161.07171915751059)
(0.0, 0.0, 666.8689351742986)	(0.0, 0.0, 867.5298045894855)
(0.0, 0.0, -261.05588523543787)	(0.0, 0.0, -131.94725559200222)
(0.0, 0.0, -152.4172522516458)	(0.0, 0.0, -276.8430625889018)
(0.0, 0.0, 334.15425099477295)	(0.0, 0.0, 139.92937200271936)
(0.0, 0.0, -46.22310961493967)	(0.0, 0.0, 158.95394788522543)
(0.0, 0.0, -169.35063362773954)	(0.0, 0.0, -232.99892562234456)
(0.0, 0.0, 630.9124535432081)	(0.0, 0.0, -347.57596750403144)
(0.0, 0.0, 1138.4848656137433)	(0.0, 0.0, 7.004826871020851)
(0.0, 0.0, 863.3555521413972)	(0.0, 0.0, 78.8146095107394)
(0.0, 0.0, 272.2004797876975)	(0.0, 0.0, 163.45402849351888)
(0.0, 0.0, 494.191209667808)	(0.0, 0.0, 46.79079420757894)
(0.0, 0.0, -4.981334570429415)	(0.0, 0.0, 174.93499247668802)
(0.0, 0.0, 413.6459983546039)	(0.0, 0.0, 266.1730588183982)
(0.0, 0.0, 931.6241819757591)	(0.0, 0.0, -227.7705445193941)
(0.0, 0.0, 324.4019755983453)	(0.0, 0.0, 41.81444226729019)
(0.0, 0.0, 773.8632054420575)	(0.0, 0.0, 410.4265651697274)
(0.0, 0.0, -193.11435957980314)	(0.0, 0.0, -264.14292789402856)
(0.0, 0.0, 277.0974839491991)	(0.0, 0.0, 211.54672869674005)
(0.0, 0.0, 659.2959994829785)	(0.0, 0.0, 207.52998849317848)
(0.0, 0.0, -41.64719077498795)	(0.0, 0.0, -358.08578995016035)
(0.0, 0.0, 32.858389852298075)	(0.0, 0.0, -1159.8621183118992)
(0.0, 0.0, -26.526211431761794)	(0.0, 0.0, -809.3231462182922)
(0.0, 0.0, 502.3165994626808)	(0.0, 0.0, 544.0929796769483)
(0.0, 0.0, -140.1457340254012)	(0.0, 0.0, -703.2604775335037)
(0.0, 0.0, 508.2678951546818)	(0.0, 0.0, -21.085873093182723)
(0.0, 0.0, -2.733005162185604)	(0.0, 0.0, -105.49458932067871)
(0.0, 0.0, 83.9974374922737)	(0.0, 0.0, 324.23440980266696)
(0.0, 0.0, -214.60034592763506)	(0.0, 0.0, 70.91644340116781)
(0.0, 0.0, -18.751157748867485)	(0.0, 0.0, -239.52059581538234)
(0.0, 0.0, 162.29907012972907)	(0.0, 0.0, -148.99529346415537)
(0.0, 0.0, 391.4563706372204)	(0.0, 0.0, 30.650213391521916)
(0.0, 0.0, 169.79818444457536)	(0.0, 0.0, 195.56188010931356)
(0.0, 0.0, 467.4528773701772)	(0.0, 0.0, -161.64664155512736)
(0.0, 0.0, 870.0716799319777)	(0.0, 0.0, -123.71831391863218)
(0.0, 0.0, 481.27694391066854)	(0.0, 0.0, 86.88147479559517)
(0.0, 0.0, -82.98576236763385)	(0.0, 0.0, -294.93288775247066)
(0.0, 0.0, 443.41120906704583)	(0.0, 0.0, 86.98430339021607)
(0.0, 0.0, 84.6876715950824)	(0.0, 0.0, -120.65351147552654)
(0.0, 0.0, 410.20188188297817)	(0.0, 0.0, -934.9588115410886)
(0.0, 0.0, -417.11010683501365)	(0.0, 0.0, -1344.4053168580726)
(0.0, 0.0, -728.1527976753566)	(0.0, 0.0, -4.745803863305241)
(0.0, 0.0, 559.3626927453047)	(0.0, 0.0, 119.47788696542949)
(0.0, 0.0, 261.36992107403205)	(0.0, 0.0, 762.3121584719213)
(0.0, 0.0, -166.81343393759926)	(0.0, 0.0, 297.24978902581245)
(0.0, 0.0, 483.67998462885197)	(0.0, 0.0, 2.7561199022397886)
(0.0, 0.0, 267.630681947023)	(0.0, 0.0, 105.34906477171367)
